Country Name,Country Code,Indicator Name,Indicator Code,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.845951788,7.661651501,8.490093406,8.335733478,9.13363079,10.03803048,10.11362138,11.39459181,12.72095567,14.23086093,9.65067892,9.398725632,10.63587106,9.550832179,7.863736449,7.766150098,7.425763656,7.041328879,6.848762205,6.947200793,6.749773832,5.950500754,2.238638356,8.447478293,2.990804598
China,CHN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.816064565,6.733485658,7.638597676,7.551654832,8.404879975,9.354776644,9.46155877,10.74137513,12.09330469,13.6358205,9.090280102,8.855947676,10.10283262,8.953816042,7.134523777,7.050734134,6.750760316,6.420736477,6.238215448,6.301863101,6.251700556,5.575316863,1.995558042,8.350729715,3.004296763
China,CHN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,7.40971769,7.908215439,8.57566484,8.097542193,9.513470253,10.42006816,10.45633941,10.92395874,13.26861769,14.68785395,10.07284068,8.559787032,10.34224921,8.998538616,8.627038439,7.144255567,8.436093161,6.396482248,6.826077989,7.341816978,6.421901156,6.122362109,1.711733573,8.3310829,..
China,CHN,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,6.383996334,6.977923935,7.723497494,7.315187453,8.782183022,9.734442151,9.802247316,10.27350184,12.63791724,14.09043299,9.510284289,8.021171439,9.810625426,8.404532298,7.892665466,6.43296811,7.754741476,5.779628467,6.215660852,6.694098104,5.925357668,5.746569636,1.469906015,8.23443816,..
China,CHN,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,8.518410339,6.326912544,7.277174445,21.10934053,13.02496843,23.79064406,19.20499378,10.67470541,15.38672313,17.51052475,13.89817926,20.86683049,15.87935008,8.826938372,7.502720386,9.368834224,7.472976215,3.560256259,7.239569666,6.319267805,6.759585866,3.983973217,4.309666129,3.871843741,3.621370254
China,CHN,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,6.7658841,9.337726158,11.59031309,6.984927191,9.127184652,6.15899084,8.086469388,11.02462194,10.21709709,13.77615817,8.783058581,9.991438636,11.59870415,15.04692702,9.205282296,8.863002685,9.194508216,8.703140974,8.93698558,9.535066892,8.321404869,6.432470866,-2.500603945,13.1279168,..
China,CHN,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,5.746311107,8.395110647,10.71448496,6.210624989,8.398476882,5.499822936,7.446411018,10.37357475,9.603388062,13.18348633,8.227093966,9.445719954,11.06102682,14.41995897,8.467000106,8.14030516,8.508391075,8.072913901,8.314506462,8.874113572,7.815998673,6.055580259,-2.732416342,13.02699269,..
China,CHN,Population growth (annual %),SP.POP.GROW,0.959550406,0.865851393,0.787956593,0.726380638,0.669999568,0.622860936,0.593932815,0.58812499,0.558374367,0.522271866,0.512386932,0.497381401,0.482959689,0.546457595,0.678345459,0.666072978,0.63032639,0.581456147,0.573050906,0.605245013,0.467672053,0.35474089,0.23804087,0.0892522,-0.013099501
China,CHN,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.517399494,-0.654731362,-0.777935943,-1.188186246,-1.470150496,-1.595639068,-1.703783318,-1.781026631,-1.811246341,-1.877489851,-1.963215611,-2.042985048,-2.133474239,-2.01694146,-1.888206999,-1.955320006,-2.057265243,-2.169130106,-2.243779902,-2.264688494,-2.408696463,-2.516079661,-2.624262199,-2.76132205,-2.848480476
China,CHN,Urban population growth (annual %),SP.URB.GROW,3.908078566,3.77008873,3.649252711,4.059565758,4.198001148,4.078403526,3.97537213,3.882472976,3.674728093,3.511255552,3.433957689,3.338102468,3.255365494,3.123377177,3.130656596,3.048365006,2.953497442,2.842870548,2.775641769,2.73966382,2.503400504,2.290177234,2.078140058,1.838530282,1.649480857
France,FRA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.002325768,0.004996073,0.013781413,0.01314497,0.010896069,0.00860125,0.008072064,0.009119235,0.012156455,0.010820515,0.013635312,0.008766048,0.009980863,0.013263159,0.012555033,0.009665993,0.00715207,0.003985408,0.003138003,0.00424887,0.006698393,0.00576898,0.003400541,..,..
France,FRA,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,35351680.27,75940307.17,190183492.7,184029575.2,164530645.8,159983251.4,173549367.4,203358939.8,286892343.9,293235954.6,406332283.5,241066319.1,269483312.2,389936864,344007899.3,277414006.2,208125227,99236655.96,79077664.32,112595043.3,190904212.2,160954545,90794450.7,..,..
France,FRA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,42.29555091,43.27837524,44.90990947,44.24395792,45.36568895,44.99673696,45.0832545,44.93595552,45.68903666,45.28240835,45.28581845,44.23737413,44.97926436,47.72007848,46.45041143,46.44612269,49.59041718,49.06154063,..,..,..,..,..,..,..
France,FRA,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,3.79604903,3.609942381,3.436328368,3.367209648,3.169761893,3.301682433,3.287564556,3.362408442,3.102797033,3.410929004,3.871112243,4.259602469,4.480498548,4.042437414,4.480763798,4.874992384,4.608747979,4.812008684,..,..,..,..,..,..,..
France,FRA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.525506979,1.503248183,1.481685664,1.446546464,1.421256834,1.417518996,1.401164183,1.405967101,1.394371629,1.377473907,1.353682669,1.357984294,1.332054096,1.326804388,1.335097749,1.330510131,1.255060574,1.263831002,..,..,..,..,..,..,..
France,FRA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.527139607,0.554833981,0.567842088,0.636546693,0.688004624,0.732497008,0.771043238,0.848199436,1.059828039,1.472961995,1.788320013,2.38644865,2.743649043,3.524241743,4.342709801,4.576583185,5.193969496,6.196516733,..,..,..,..,..,..,..
France,FRA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2674000000,2892000000,3039000000,3471000000,3809000000,4113000000,4385000000,4845000000,6035000000,8304000000,10172000000,12664000000,15482000000,19608000000,24320000000,25956000000,28977000000,34917000000,..,..,..,..,..,..,..
France,FRA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,12.76785749,14.4667397,12.96787647,14.25637189,11.59727616,11.23001795,11.24298852,9.860646697,10.94757583,11.69092631,12.97920893,13.12716357,13.85735931,11.57474725,14.82735407,17.04528624,16.45590494,15.85766663,..,..,..,..,..,..,..
France,FRA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.79,9.86,9.32,9.46,8.73,8.91,8.95,8.66,8.52,9.46,10.6,11.32,11.99,10.65,12.35,13.44,13.19,13.34,14.25,14.12,15.21,15.53,16.87,..,..
France,FRA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3322.657082,3305.543628,3282.919508,3259.060008,3235.396061,3212.49171,3188.96333,3165.138156,3143.257365,3123.938983,3106.5695,3090.670427,3075.47642,3060.667027,3045.890606,3030.197938,3016.042314,3005.337239,2997.417545,2988.731585,2978.036327,2967.887414,2959.844953,..,..
France,FRA,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,..,..
France,FRA,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,5611.9,5485.2,5352.4,5485.3,5254.4,5479.4,5490.5,5394.1,5077,4952.1,5140.3,5126.3,5537,4658.2,5012.1,5282.2,4487.6,4722.2,5021.3,4916.5,4776.2,4843.2,4541.2,..,..
France,FRA,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,8.413672217,7.516022529,7.654822335,7.756729811,8.383859502,8.523560209,9.121024735,9.206637872,9.154113557,8.812173518,9.144893112,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,3688.981083,3607.840007,3612.031504,3584.058305,3544.574589,3545.359085,3540.622035,3575.24597,3507.185133,3632.417861,3705.95213,3703.801419,3731.513137,3654.393002,3745.108518,3773.635469,3687.955495,3749.633095,3790.612727,3817.712727,3727.012727,3725.612727,3258.012727,..,..
France,FRA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,5.626705033,5.894833011,6.310191334,6.475576282,6.750467863,6.596679952,6.75555914,7.113939694,7.750701363,8.291925261,8.537776821,8.86132533,8.937628745,9.732240918,9.820822083,10.3100305,10.97104773,11.06440955,..,..,..,..,..,..,..
France,FRA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,9.01175253,9.335442027,9.607664669,9.473994715,9.558379166,9.467095445,9.59441132,9.713660631,10.11438415,10.4791465,10.45987361,10.61631202,10.49272239,11.14198454,11.15310561,11.1688767,11.75740978,11.74040549,..,..,..,..,..,..,..
France,FRA,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,12.9140405,12.25094238,10.29723992,9.834974714,8.709942482,8.72361247,8.018800741,7.250580046,6.44401942,5.861561119,5.727782699,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4151.178738,4123.001361,4134.874579,4245.315949,4224.718316,4270.12047,4300.95454,4286.543803,4188.389999,4115.173039,4110.284802,3913.225472,4016.658441,3846.928314,3836.514548,3833.324932,3659.087795,3692.017833,..,..,..,..,..,..,..
France,FRA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,54.79426487,54.01870151,52.80593885,53.40057813,52.81353407,52.69399252,52.41503854,52.29710794,51.89245198,51.68550601,50.8434655,50.85168259,49.83637832,48.67698651,49.01202707,48.54358131,46.22592306,46.48797087,..,..,..,..,..,..,..
France,FRA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,4.36,4.42,4.38,4.45,4.39,4.34,4.17,4.02,4.03,3.97,4.02,3.85,3.84,3.83,3.65,3.66,3.56,3.47,3.39,3.28,3.2,3.23,..
France,FRA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,49.80776523,49.03473187,48.13281961,49.32858783,48.65845485,48.94658936,49.24383012,49.38184501,48.89812334,49.0390754,48.51809179,49.24531093,48.16346592,46.06021463,46.79923107,46.35287502,43.48527185,44.11016597,..,..,..,..,..,..,..
France,FRA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.139524605,4.19289892,2.16291337,2.395788971,0.233939575,0.78306674,3.193637503,1.054651797,1.949878998,2.835393878,-0.75687786,-2.830722418,1.950173471,1.971517258,-0.618129426,0.897772487,1.171768621,2.546227967,1.121874868,2.008206878,1.254555076,1.958406674,-10.42352948,..,..
France,FRA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.75397882,3.656249976,1.463680125,1.651600031,-0.493856344,0.0695928,2.437844382,0.299658898,1.245093345,2.20337011,-1.308681782,-3.328023851,1.448977493,1.480492095,-1.097929516,0.377939203,0.699142905,2.1822526,0.855397532,1.71260603,0.892212859,1.610940454,-10.66626621,..,..
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.588659425,3.421373799,3.923669227,1.983721419,1.135531482,0.823160757,2.829752929,1.66321998,2.449323601,2.424736243,0.25494596,-2.873313828,1.949437623,2.192700633,0.313134751,0.576326675,0.956183052,1.112912341,1.095464404,2.291419994,1.865066071,1.842971814,-7.784586492,6.816589136,2.562393564
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.205153055,2.88869862,3.212384848,1.24252729,0.401189129,0.109402979,2.076624908,0.903680387,1.741085258,1.795236367,-0.302483826,-3.370397283,1.448245262,1.700610402,-0.171161336,0.058149505,0.484564448,0.754024352,0.829056665,1.994998447,1.500539123,1.495898988,-8.034474295,6.535119983,2.281547291
France,FRA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,3.681566595,4.127288101,3.490313082,2.206873464,0.388067655,1.106483282,2.884515874,1.984029075,2.728891215,2.417232509,0.437542428,-2.743897046,1.955290972,2.513482126,-0.142698672,0.635898172,0.893951523,1.126308004,1.058375,2.427496101,1.914434071,1.677601022,-8.31416442,8.28517368,..
France,FRA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,3.297716264,3.590977088,2.78199472,1.464057518,-0.340847384,0.390719778,2.130986768,1.222092674,2.018720204,1.787778751,-0.120902617,-3.241642841,1.454069836,2.019847231,-0.624794067,0.117414085,0.422623635,0.767372469,0.792064999,2.130680231,1.549730458,1.331091765,-8.562617159,7.999834704,..
France,FRA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,10.3829349,7.192169061,8.550131286,0.743179956,-1.962500375,0.350623581,6.603035615,2.840855769,3.837267869,6.119438972,-0.146488632,-13.49810789,3.362429872,6.983959102,-2.501214295,0.251852805,3.238794549,2.227534109,0.738153871,5.416027512,3.116998898,3.811226289,-8.655564595,9.907011922,4.517004655
France,FRA,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,6.409820476,7.841026881,6.647157066,2.274688048,-0.917374378,1.919071911,3.480129976,2.899522245,3.645481407,5.534484152,0.853106132,-9.069762382,2.081216311,2.066052274,0.23132242,-0.805538944,0.032841434,1.024147695,2.659972876,4.749405033,3.304048039,4.043698763,-8.243581081,11.49832855,2.154561611
France,FRA,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,3.985687304,3.46386367,3.666052211,2.518585573,2.082278105,1.4854423,1.951078257,2.417784662,2.143339413,2.637579655,0.522142577,0.304815545,1.883581202,0.617673076,-0.423139935,0.50947428,0.819748613,1.479018539,1.779879984,1.478662602,0.982170683,1.768661141,-6.727216161,5.264145029,2.888705241
France,FRA,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,3.600711056,2.930969646,2.956531038,1.773504175,1.34106145,0.76699603,1.204385674,1.652607614,1.437216357,2.006771649,-0.036772856,-0.208533218,1.382712597,0.133167102,-0.903881404,-0.00835846,0.348767364,1.118831102,1.511668666,1.184596275,0.620803201,1.42184156,-6.979969255,4.986766673,2.60696543
France,FRA,Population growth (annual %),SP.POP.GROW,0.370907432,0.516384252,0.686782587,0.72943079,0.728746207,0.71044809,0.735098068,0.749918325,0.693706612,0.616493932,0.557563758,0.513102876,0.492821126,0.482694782,0.48395349,0.516539661,0.468246342,0.35556924,0.263868789,0.290202116,0.358494582,0.341374143,0.271350508,0.263854757,0.274205279
France,FRA,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.306122877,-0.288212742,-0.372692676,-0.337200121,-0.336690422,-0.362171533,-0.344835561,-0.324305033,-0.392189218,-0.467906239,-0.552291217,-0.618336963,-0.665439917,-0.69381838,-0.720770002,-0.707658762,-0.780834947,-0.919145181,-1.032279761,-1.028011757,-0.982443583,-1.022979379,-1.117124439,-1.149501747,-1.159414168
France,FRA,Urban population growth (annual %),SP.URB.GROW,0.592587181,0.777258649,1.026090187,1.066277206,1.060536548,1.039832796,1.06210371,1.070669664,1.013434616,0.931335018,0.875272982,0.83236329,0.814895002,0.805006988,0.809033957,0.841828231,0.795000594,0.683771062,0.592247249,0.618752779,0.687212829,0.670255811,0.600387385,0.593043485,0.602314012
Germany,DEU,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.019982526,0.01668898,0.045183454,0.06740818,0.055831182,0.050988608,0.057644827,0.071797971,0.087010449,0.070520053,0.130841629,0.078763052,0.075544548,0.094386677,0.076136918,0.055634809,0.040960317,0.027117291,0.018055752,0.02403131,0.029124434,0.021374135,0.013278688,..,..
Germany,DEU,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,445610319.7,363819763.5,872040663.6,1300977868,1144539239,1259418625,1631348615,2060601767,2645117639,2447045841,4932729413,2733077907,2613841366,3624448402,2748542756,2125249710,1622028538,930123074.3,640979184.8,905980387.9,1194101779,857102796.8,524508171.3,..,..
Germany,DEU,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,12.92760272,13.98918338,14.01752185,13.85772891,13.89198545,13.95401935,14.22954085,14.15924221,14.27710286,13.45919164,13.91980213,13.85046125,13.9437343,12.5713553,12.28452302,12.20876666,12.98204848,12.86361986,..,..,..,..,..,..,..
Germany,DEU,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1.257798069,1.274698017,1.383356387,1.387843442,1.481424902,1.975141607,2.18791363,2.590089747,3.033163885,3.374822818,3.069198127,3.520044813,3.806143138,3.753287375,3.781930904,3.664275023,3.954758237,4.069535167,..,..,..,..,..,..,..
Germany,DEU,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.518386888,2.487882867,2.466227263,2.444642957,2.458513507,2.481525988,2.417732437,2.380244662,2.350587104,2.389765443,2.382004228,2.366429805,2.364617857,2.40264402,2.437471349,2.447642236,2.409544671,2.380399034,..,..,..,..,..,..,..
Germany,DEU,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.391446029,1.641495263,2.401308375,2.605665027,3.669190348,4.617107602,5.979005245,6.961188698,8.159852829,10.59727331,11.47671742,12.85277457,13.38306338,17.47317317,19.51250405,20.43905869,22.98074728,26.27108728,..,..,..,..,..,..,..
Germany,DEU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,7686000000,9070000000,13743000000,15162000000,21353000000,27869000000,36538000000,42867000000,51630000000,67151000000,72806000000,75827000000,83856000000,1.06E+11,1.22E+11,1.29E+11,1.43E+11,1.68E+11,..,..,..,..,..,..,..
Germany,DEU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,4.508169269,5.197223756,6.198531223,6.512444018,7.642700282,7.552977702,9.267474493,10.15021111,11.32201311,13.93800806,14.6992339,16.07855368,16.72707367,20.38328272,23.00045854,24.07254975,26.13009657,29.23177012,..,..,..,..,..,..,..
Germany,DEU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3.05,3.26,3.7,3.9,4.41,5.44,6.34,7.28,8.59,10.47,10.25,10.72,11.61,12.54,13.64,13.63,14.02,14.55,14.24,15.22,16.04,17.07,18.6,..,..
Germany,DEU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1304.12746,1303.284815,1301.52095,1299.333302,1297.150591,1296.432644,1296.714126,1297.450587,1298.914905,1300.652957,1303.128408,1306.434506,1308.437477,1332.918376,1330.418465,1326.7927,1321.273115,1309.884187,1299.35312,1294.506181,1290.621684,1287.714355,1286.66281,..,..
Germany,DEU,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,..,..
Germany,DEU,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,9312.2,9232.6,9149.7,9412.6,9355.1,9660.9,9403.4,9419.8,9940.3,9741.3,9956.4,9418,9869.9,9104.8,9307.5,9532.2,8175.1,8229.2,8306.4,8569.5,8375.8,8389.9,8000.2,..,..
Germany,DEU,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,11.56939575,12.21085409,12.41905643,12.06052514,11.42343153,11.48801447,11.23546193,11.30215497,12.02667302,11.30757477,12.0247366,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,5911.093429,5846.405638,5787.000795,5793.610114,5735.615233,5769.32741,5777.00253,5790.296036,6106.892115,6089.171904,5982.446422,5763.629135,5990.301573,5921.096689,6042.482129,6116.571234,6000.159972,5989.152096,5992.742951,5944.042951,5752.942951,5574.042951,5253.042951,..,..
Germany,DEU,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,6.067484228,6.444029561,6.644819808,6.739987783,7.102187772,7.322720206,7.615713604,7.780269057,8.123884337,9.105315835,9.364372569,9.712754515,9.744792829,10.99316571,11.18395544,11.42113342,12.43868891,12.47129397,..,..,..,..,..,..,..
Germany,DEU,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,9.820379739,10.23786629,10.48547837,10.35124639,10.56793259,10.54950141,10.59823678,10.7547416,10.863694,11.8170677,11.80213522,11.8835174,11.75839532,12.85795532,12.86384191,12.68023833,13.45311265,13.40108324,..,..,..,..,..,..,..
Germany,DEU,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,28.92878757,30.63959391,30.03931569,28.27160494,27.2737983,26.38181592,23.70857373,21.84005662,20.81834532,19.97823383,19.93386868,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4177.294129,4079.933344,4094.06036,4209.796087,4108.401299,4084.503346,4114.389928,4086.503407,4204.654689,3985.811955,4036.830781,3790.501152,3997.079421,3869.816229,3876.948104,3939.529563,3779.461921,3817.549415,..,..,..,..,..,..,..
Germany,DEU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,84.92246199,83.93137164,83.62197514,83.60503302,83.27815679,83.18231409,82.56602162,81.85567627,81.27188318,81.27195016,80.80225178,79.96746885,79.56035026,80.37020876,80.62522298,81.08826801,79.71052694,78.86255106,..,..,..,..,..,..,..
Germany,DEU,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,3.99,4.04,3.96,3.98,3.97,3.92,3.88,3.58,3.59,3.55,3.59,3.27,3.29,3.34,3.12,3.09,3.04,2.97,2.86,2.77,2.73,2.74,..
Germany,DEU,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,60.36084305,59.08026928,59.82339486,61.17646194,60.3408053,59.97774301,59.73851082,59.46621258,60.01125618,58.46423005,60.00315352,59.31754646,60.66440971,60.56451022,60.6954586,62.09378398,60.87591028,61.40016937,..,..,..,..,..,..,..
Germany,DEU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.189976728,1.691293802,0.997661598,1.72913296,-0.550124761,-0.238666918,3.495392619,0.280138691,4.481575447,2.848078928,-0.953214197,-4.531618895,4.01311977,4.075030981,-0.138646635,0.651069441,2.351051309,2.76580809,3.180291101,2.212959553,1.311064677,0.88421492,-5.938983637,..,..
Germany,DEU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.174502607,1.6255873,0.86097143,1.558142623,-0.717187686,-0.293882801,3.517863626,0.337092177,4.599494542,2.985697902,-0.764704659,-4.289411128,4.172588375,6.022277491,-0.325938303,0.376766913,1.925261078,1.88000153,2.350753259,1.831677536,1.00705492,0.656957317,-6.015793674,..,..
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.013932785,1.887261154,2.912502964,1.681468481,-0.197973835,-0.700116686,1.175088132,0.731707164,3.816441913,2.976455131,0.959879134,-5.693836336,4.179882499,3.925192705,0.418497594,0.437591303,2.209543431,1.491931528,2.229999868,2.680231114,0.981232606,1.056603898,-3.696788705,2.626987267,1.78520821
Germany,DEU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.998485321,1.821428031,2.773221251,1.510558261,-0.365628327,-0.755077167,1.197055352,0.788917116,3.933610331,3.114245883,1.152029742,-5.454577169,4.339606777,5.869635737,0.230160993,0.163870563,1.784341886,0.617105353,1.408102075,2.297206047,0.678212594,0.828957962,-3.775429714,2.583557475,0.715380074
Germany,DEU,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.620957898,1.762868742,3.054602969,1.539046776,-0.561858287,-0.659870801,2.839415569,0.949848236,4.697183927,2.737991545,0.455715893,-4.461311004,3.911681398,4.462206542,0.260991043,0.363569665,1.910248974,1.783948146,2.446275157,2.573024351,1.945216044,1.057532275,-4.070780684,3.195209706,1.582623665
Germany,DEU,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,1.60556994,1.697115993,2.915128938,1.368375944,-0.7289015,-0.714853557,2.86174415,1.00718208,4.81534636,2.875463213,0.646906959,-4.218924862,4.070994481,6.416697117,0.072949848,0.090050654,1.486292523,0.906604887,1.622638578,2.190399194,1.639303354,0.829884248,-4.149116291,3.151539454,0.514924824
Germany,DEU,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,4.655513777,4.322220588,3.336694128,-2.390011305,-7.735358538,-0.498266501,-2.7868497,-1.937290768,9.398197518,6.607514196,0.528738247,-16.88906148,12.22313267,9.356725688,-8.766233356,2.878375976,3.469324808,-1.671583249,3.77999923,6.879938414,2.812838342,1.245177224,-3.282522053,3.501388223,2.301436787
Germany,DEU,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,4.0187148,4.301694737,2.078726805,-2.610485675,-6.083861759,-1.622453183,-0.445408835,0.894801206,7.538350017,3.610833178,1.581155351,-9.455739976,5.274238203,7.387246507,-0.227578496,-1.296008299,3.245797914,1.739750472,3.809999736,2.620171601,3.351169433,1.916439649,-2.254702346,1.221737112,0.405332074
Germany,DEU,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,1.442646118,2.601456632,1.645255987,1.197338885,-1.380368142,0.422128958,0.641592905,0.758408021,1.341769481,-0.236813658,0.334483984,-0.086030407,0.710364506,1.848883613,1.500524217,0.361832452,1.050679604,1.93679912,2.439999775,1.415462683,1.501588438,1.631104979,-5.654567419,0.415389191,4.333694094
Germany,DEU,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,1.427285161,2.53516204,1.507689365,1.027242409,-1.546036365,0.366547337,0.663444292,0.815633138,1.456144955,-0.103322517,0.525444317,0.167456027,0.864769463,3.754478849,1.310158257,0.088318176,0.630299044,1.058138337,1.616413648,1.037155545,1.197006966,1.402164888,-5.73160971,0.372895306,3.23707973
Germany,DEU,Population growth (annual %),SP.POP.GROW,0.015143651,0.064634578,0.1354316,0.168225361,0.168128319,0.055363304,-0.021709728,-0.056778262,-0.112797498,-0.133718573,-0.190142845,-0.25338341,-0.153198447,-1.853714629,0.187727801,0.272900215,0.416877359,0.865702644,0.807218539,0.37372456,0.300526702,0.225519874,0.081693159,0.042327057,1.056627141
Germany,DEU,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.802753303,-0.752086269,-0.688009709,-0.654000976,-0.65684916,-0.772385227,-0.852240951,-0.890098299,-0.944725877,-0.972624936,-1.02760728,-1.093614698,-0.99621059,-2.699515016,0.143933886,0.229090401,0.373045523,0.82185231,0.701902386,0.211141646,0.075989818,-0.056965671,-0.25923313,-0.362094669,0.592423075
